regiao,estado,municipio,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,SE,,2020-03-07,2298696.0,0,0,0,0
Nordeste,PE,,2020-03-08,9557071.0,0,0,0,0
Nordeste,CE,,2020-03-08,9132078.0,0,0,0,0
Nordeste,PI,,2020-03-08,3273227.0,0,0,0,0
Nordeste,AL,,2020-03-08,3337357.0,1,1,0,0
Nordeste,SE,,2020-03-08,2298696.0,0,0,0,0
Nordeste,BA,,2020-03-08,14873064.0,2,0,0,0
Nordeste,PB,,2020-03-08,4018127.0,0,0,0,0
Nordeste,MA,,2020-03-08,7075181.0,0,0,0,0
Nordeste,RN,,2020-03-08,3506853.0,0,0,0,0
Nordeste,SE,,2020-03-09,2298696.0,0,0,0,0
Nordeste,RN,,2020-03-09,3506853.0,0,0,0,0
Nordeste,PB,,2020-03-09,4018127.0,0,0,0,0
Nordeste,BA,,2020-03-09,14873064.0,2,0,0,0
Nordeste,PI,,2020-03-09,3273227.0,0,0,0,0
Nordeste,CE,,2020-03-09,9132078.0,0,0,0,0
Nordeste,MA,,2020-03-09,7075181.0,0,0,0,0
Nordeste,AL,,2020-03-09,3337357.0,1,0,0,0
Nordeste,PE,,2020-03-09,9557071.0,0,0,0,0
Nordeste,PI,,2020-03-10,3273227.0,0,0,0,0
Nordeste,MA,,2020-03-10,7075181.0,0,0,0,0
Nordeste,AL,,2020-03-10,3337357.0,1,0,0,0
Nordeste,RN,,2020-03-10,3506853.0,0,0,0,0
Nordeste,SE,,2020-03-10,2298696.0,0,0,0,0
Nordeste,PE,,2020-03-10,9557071.0,0,0,0,0
Nordeste,BA,,2020-03-10,14873064.0,2,0,0,0
Nordeste,CE,,2020-03-10,9132078.0,0,0,0,0
Nordeste,PB,,2020-03-10,4018127.0,0,0,0,0
Nordeste,PE,,2020-03-11,9557071.0,0,0,0,0
Nordeste,BA,,2020-03-11,14873064.0,2,0,0,0
Nordeste,MA,,2020-03-11,7075181.0,0,0,0,0
Nordeste,PB,,2020-03-11,4018127.0,0,0,0,0
Nordeste,CE,,2020-03-11,9132078.0,0,0,0,0
Nordeste,PI,,2020-03-11,3273227.0,0,0,0,0
Nordeste,AL,,2020-03-11,3337357.0,1,0,0,0
Nordeste,RN,,2020-03-11,3506853.0,0,0,0,0
Nordeste,SE,,2020-03-11,2298696.0,0,0,0,0
Nordeste,SE,,2020-03-12,2298696.0,0,0,0,0
Nordeste,AL,,2020-03-12,3337357.0,1,0,0,0
Nordeste,PI,,2020-03-12,3273227.0,0,0,0,0
Nordeste,BA,,2020-03-12,14873064.0,2,0,0,0
Nordeste,PE,,2020-03-12,9557071.0,2,2,0,0
Nordeste,PB,,2020-03-12,4018127.0,0,0,0,0
Nordeste,CE,,2020-03-12,9132078.0,0,0,0,0
Nordeste,RN,,2020-03-12,3506853.0,0,0,0,0
Nordeste,MA,,2020-03-12,7075181.0,0,0,0,0
Nordeste,BA,,2020-03-13,14873064.0,2,0,0,0
Nordeste,PB,,2020-03-13,4018127.0,0,0,0,0
Nordeste,CE,,2020-03-13,9132078.0,0,0,0,0
Nordeste,SE,,2020-03-13,2298696.0,0,0,0,0
Nordeste,PE,,2020-03-13,9557071.0,2,0,0,0
Nordeste,RN,,2020-03-13,3506853.0,1,1,0,0
Nordeste,PI,,2020-03-13,3273227.0,0,0,0,0
Nordeste,MA,,2020-03-13,7075181.0,0,0,0,0
Nordeste,AL,,2020-03-13,3337357.0,1,0,0,0
Nordeste,PB,,2020-03-14,4018127.0,0,0,0,0
Nordeste,SE,,2020-03-14,2298696.0,0,0,0,0
Nordeste,PE,,2020-03-14,9557071.0,2,0,0,0
Nordeste,BA,,2020-03-14,14873064.0,2,0,0,0
Nordeste,PI,,2020-03-14,3273227.0,0,0,0,0
Nordeste,AL,,2020-03-14,3337357.0,1,0,0,0
Nordeste,MA,,2020-03-14,7075181.0,0,0,0,0
Nordeste,RN,,2020-03-14,3506853.0,1,0,0,0
Nordeste,CE,,2020-03-14,9132078.0,0,0,0,0
Nordeste,PI,,2020-03-15,3273227.0,0,0,0,0
Nordeste,AL,,2020-03-15,3337357.0,1,0,0,0
Nordeste,BA,,2020-03-15,14873064.0,2,0,0,0
Nordeste,PB,,2020-03-15,4018127.0,0,0,0,0
Nordeste,RN,,2020-03-15,3506853.0,1,0,0,0
Nordeste,CE,,2020-03-15,9132078.0,0,0,0,0
Nordeste,PE,,2020-03-15,9557071.0,2,0,0,0
Nordeste,MA,,2020-03-15,7075181.0,0,0,0,0
Nordeste,SE,,2020-03-15,2298696.0,1,1,0,0
Nordeste,BA,,2020-03-16,14873064.0,2,0,0,0
Nordeste,AL,,2020-03-16,3337357.0,1,0,0,0
Nordeste,CE,,2020-03-16,9132078.0,0,0,0,0
Nordeste,PB,,2020-03-16,4018127.0,0,0,0,0
Nordeste,SE,,2020-03-16,2298696.0,1,0,0,0
Nordeste,PE,,2020-03-16,9557071.0,2,0,0,0
Nordeste,MA,,2020-03-16,7075181.0,0,0,0,0
Nordeste,RN,,2020-03-16,3506853.0,1,0,0,0
Nordeste,PI,,2020-03-16,3273227.0,0,0,0,0
Nordeste,MA,,2020-03-17,7075181.0,0,0,0,0
Nordeste,PI,,2020-03-17,3273227.0,0,0,0,0
Nordeste,PE,,2020-03-17,9557071.0,16,14,0,0
Nordeste,PB,,2020-03-17,4018127.0,0,0,0,0
Nordeste,SE,,2020-03-17,2298696.0,4,3,0,0
Nordeste,AL,,2020-03-17,3337357.0,1,0,0,0
Nordeste,RN,,2020-03-17,3506853.0,1,0,0,0
Nordeste,BA,,2020-03-17,14873064.0,3,1,0,0
Nordeste,CE,,2020-03-17,9132078.0,5,5,0,0
Nordeste,SE,,2020-03-18,2298696.0,5,1,0,0
Nordeste,PI,,2020-03-18,3273227.0,0,0,0,0
Nordeste,BA,,2020-03-18,14873064.0,3,0,0,0
Nordeste,RN,,2020-03-18,3506853.0,1,0,0,0
Nordeste,MA,,2020-03-18,7075181.0,0,0,0,0
Nordeste,AL,,2020-03-18,3337357.0,1,0,0,0
Nordeste,PB,,2020-03-18,4018127.0,0,0,0,0
Nordeste,PE,,2020-03-18,9557071.0,16,0,0,0
Nordeste,CE,,2020-03-18,9132078.0,9,4,0,0
Nordeste,AL,,2020-03-19,3337357.0,4,3,0,0
Nordeste,PE,,2020-03-19,9557071.0,28,12,0,0
Nordeste,PI,,2020-03-19,3273227.0,0,0,0,0
Nordeste,BA,,2020-03-19,14873064.0,30,27,0,0
Nordeste,MA,,2020-03-19,7075181.0,0,0,0,0
Nordeste,RN,,2020-03-19,3506853.0,1,0,0,0
Nordeste,PB,,2020-03-19,4018127.0,1,1,0,0
Nordeste,SE,,2020-03-19,2298696.0,6,1,0,0
Nordeste,CE,,2020-03-19,9132078.0,20,11,0,0
Nordeste,PE,,2020-03-20,9557071.0,30,2,0,0
Nordeste,MA,,2020-03-20,7075181.0,0,0,0,0
Nordeste,CE,,2020-03-20,9132078.0,55,35,0,0
Nordeste,RN,,2020-03-20,3506853.0,1,0,0,0
Nordeste,PB,,2020-03-20,4018127.0,1,0,0,0
Nordeste,PI,,2020-03-20,3273227.0,3,3,0,0
Nordeste,AL,,2020-03-20,3337357.0,5,1,0,0
Nordeste,SE,,2020-03-20,2298696.0,6,0,0,0
Nordeste,BA,,2020-03-20,14873064.0,33,3,0,0
Nordeste,MA,,2020-03-21,7075181.0,1,1,0,0
Nordeste,PB,,2020-03-21,4018127.0,1,0,0,0
Nordeste,PI,,2020-03-21,3273227.0,4,1,0,0
Nordeste,AL,,2020-03-21,3337357.0,7,2,0,0
Nordeste,PE,,2020-03-21,9557071.0,30,0,0,0
Nordeste,BA,,2020-03-21,14873064.0,41,8,0,0
Nordeste,SE,,2020-03-21,2298696.0,10,4,0,0
Nordeste,CE,,2020-03-21,9132078.0,68,13,0,0
Nordeste,RN,,2020-03-21,3506853.0,6,5,0,0
Nordeste,RN,,2020-03-22,3506853.0,9,3,0,0
Nordeste,AL,,2020-03-22,3337357.0,7,0,0,0
Nordeste,CE,,2020-03-22,9132078.0,112,44,0,0
Nordeste,PE,,2020-03-22,9557071.0,37,7,0,0
Nordeste,PB,,2020-03-22,4018127.0,1,0,0,0
Nordeste,PI,,2020-03-22,3273227.0,4,0,0,0
Nordeste,MA,,2020-03-22,7075181.0,2,1,0,0
Nordeste,SE,,2020-03-22,2298696.0,10,0,0,0
Nordeste,BA,,2020-03-22,14873064.0,49,8,0,0
Nordeste,BA,,2020-03-23,14873064.0,63,14,0,0
Nordeste,PB,,2020-03-23,4018127.0,2,1,0,0
Nordeste,AL,,2020-03-23,3337357.0,7,0,0,0
Nordeste,SE,,2020-03-23,2298696.0,10,0,0,0
Nordeste,CE,,2020-03-23,9132078.0,163,51,0,0
Nordeste,PE,,2020-03-23,9557071.0,42,5,0,0
Nordeste,MA,,2020-03-23,7075181.0,2,0,0,0
Nordeste,PI,,2020-03-23,3273227.0,6,2,0,0
Nordeste,RN,,2020-03-23,3506853.0,13,4,0,0
Nordeste,PB,,2020-03-24,4018127.0,3,1,0,0
Nordeste,RN,,2020-03-24,3506853.0,13,0,0,0
Nordeste,AL,,2020-03-24,3337357.0,9,2,0,0
Nordeste,PE,,2020-03-24,9557071.0,42,0,0,0
Nordeste,CE,,2020-03-24,9132078.0,182,19,0,0
Nordeste,SE,,2020-03-24,2298696.0,15,5,0,0
Nordeste,PI,,2020-03-24,3273227.0,6,0,0,0
Nordeste,BA,,2020-03-24,14873064.0,76,13,0,0
Nordeste,MA,,2020-03-24,7075181.0,8,6,0,0
Nordeste,CE,,2020-03-25,9132078.0,200,18,0,0
Nordeste,BA,,2020-03-25,14873064.0,84,8,0,0
Nordeste,AL,,2020-03-25,3337357.0,11,2,0,0
Nordeste,PB,,2020-03-25,4018127.0,3,0,0,0
Nordeste,PE,,2020-03-25,9557071.0,46,4,1,1
Nordeste,PI,,2020-03-25,3273227.0,8,2,0,0
Nordeste,SE,,2020-03-25,2298696.0,16,1,0,0
Nordeste,MA,,2020-03-25,7075181.0,8,0,0,0
Nordeste,RN,,2020-03-25,3506853.0,14,1,0,0
Nordeste,SE,,2020-03-26,2298696.0,16,0,0,0
Nordeste,BA,,2020-03-26,14873064.0,104,20,0,0
Nordeste,AL,,2020-03-26,3337357.0,11,0,0,0
Nordeste,PI,,2020-03-26,3273227.0,9,1,0,0
Nordeste,PE,,2020-03-26,9557071.0,48,2,3,2
Nordeste,CE,,2020-03-26,9132078.0,235,35,3,3
Nordeste,MA,,2020-03-26,7075181.0,10,2,0,0
Nordeste,RN,,2020-03-26,3506853.0,19,5,0,0
Nordeste,PB,,2020-03-26,4018127.0,5,2,0,0
Nordeste,SE,,2020-03-27,2298696.0,16,0,0,0
Nordeste,BA,,2020-03-27,14873064.0,115,11,0,0
Nordeste,RN,,2020-03-27,3506853.0,28,9,0,0
Nordeste,AL,,2020-03-27,3337357.0,11,0,0,0
Nordeste,MA,,2020-03-27,7075181.0,13,3,0,0
Nordeste,PI,,2020-03-27,3273227.0,9,0,0,0
Nordeste,PE,,2020-03-27,9557071.0,56,8,4,1
Nordeste,CE,,2020-03-27,9132078.0,282,47,3,0
Nordeste,PB,,2020-03-27,4018127.0,9,4,0,0
Nordeste,PB,,2020-03-28,4018127.0,14,5,0,0
Nordeste,MA,,2020-03-28,7075181.0,14,1,0,0
Nordeste,PE,,2020-03-28,9557071.0,68,12,5,1
Nordeste,PI,,2020-03-28,3273227.0,11,2,1,1
Nordeste,BA,,2020-03-28,14873064.0,127,12,0,0
Nordeste,RN,,2020-03-28,3506853.0,45,17,0,0
Nordeste,SE,,2020-03-28,2298696.0,16,0,0,0
Nordeste,AL,,2020-03-28,3337357.0,14,3,0,0
Nordeste,CE,,2020-03-28,9132078.0,314,32,4,1
Nordeste,BA,,2020-03-29,14873064.0,154,27,1,1
Nordeste,AL,,2020-03-29,3337357.0,17,3,0,0
Nordeste,CE,,2020-03-29,9132078.0,348,34,5,1
Nordeste,PB,,2020-03-29,4018127.0,14,0,0,0
Nordeste,PE,,2020-03-29,9557071.0,73,5,5,0
Nordeste,MA,,2020-03-29,7075181.0,16,2,0,0
Nordeste,RN,,2020-03-29,3506853.0,68,23,1,1
Nordeste,PI,,2020-03-29,3273227.0,14,3,1,0
Nordeste,SE,,2020-03-29,2298696.0,16,0,0,0
Nordeste,CE,,2020-03-30,9132078.0,372,24,5,0
Nordeste,PE,,2020-03-30,9557071.0,78,5,6,1
Nordeste,RN,,2020-03-30,3506853.0,77,9,1,0
Nordeste,BA,,2020-03-30,14873064.0,176,22,1,0
Nordeste,SE,,2020-03-30,2298696.0,16,0,0,0
Nordeste,PB,,2020-03-30,4018127.0,15,1,0,0
Nordeste,PI,,2020-03-30,3273227.0,16,2,3,2
Nordeste,AL,,2020-03-30,3337357.0,17,0,0,0
Nordeste,MA,,2020-03-30,7075181.0,23,7,1,1
Nordeste,MA,,2020-03-31,7075181.0,31,8,1,0
Nordeste,PE,,2020-03-31,9557071.0,87,9,6,0
Nordeste,PB,,2020-03-31,4018127.0,17,2,0,0
Nordeste,BA,,2020-03-31,14873064.0,213,37,2,1
Nordeste,AL,,2020-03-31,3337357.0,18,1,1,1
Nordeste,RN,,2020-03-31,3506853.0,82,5,1,0
Nordeste,PI,,2020-03-31,3273227.0,18,2,4,1
Nordeste,SE,,2020-03-31,2298696.0,19,3,0,0
Nordeste,CE,,2020-03-31,9132078.0,390,18,7,2
Nordeste,BA,,2020-04-01,14873064.0,246,33,2,0
Nordeste,PB,,2020-04-01,4018127.0,20,3,1,1
Nordeste,AL,,2020-04-01,3337357.0,18,0,1,0
Nordeste,MA,,2020-04-01,7075181.0,52,21,1,0
Nordeste,PI,,2020-04-01,3273227.0,18,0,4,0
Nordeste,RN,,2020-04-01,3506853.0,92,10,2,1
Nordeste,PE,,2020-04-01,9557071.0,95,8,8,2
Nordeste,CE,,2020-04-01,9132078.0,444,54,8,1
Nordeste,SE,,2020-04-01,2298696.0,20,1,0,0
Nordeste,CE,,2020-04-02,9132078.0,550,106,20,12
Nordeste,BA,,2020-04-02,14873064.0,267,21,3,1
Nordeste,MA,,2020-04-02,7075181.0,71,19,1,0
Nordeste,AL,,2020-04-02,3337357.0,18,0,1,0
Nordeste,PB,,2020-04-02,4018127.0,21,1,1,0
Nordeste,PE,,2020-04-02,9557071.0,106,11,9,1
Nordeste,SE,,2020-04-02,2298696.0,23,3,2,2
Nordeste,RN,,2020-04-02,3506853.0,105,13,2,0
Nordeste,PI,,2020-04-02,3273227.0,19,1,4,0
Nordeste,PB,,2020-04-03,4018127.0,29,8,1,0
Nordeste,AL,,2020-04-03,3337357.0,22,4,2,1
Nordeste,RN,,2020-04-03,3506853.0,176,71,4,2
Nordeste,PI,,2020-04-03,3273227.0,21,2,4,0
Nordeste,CE,,2020-04-03,9132078.0,627,77,22,2
Nordeste,PE,,2020-04-03,9557071.0,136,30,10,1
Nordeste,SE,,2020-04-03,2298696.0,25,2,2,0
Nordeste,MA,,2020-04-03,7075181.0,81,10,1,0
Nordeste,BA,,2020-04-03,14873064.0,282,15,5,2
Nordeste,SE,,2020-04-04,2298696.0,27,2,2,0
Nordeste,RN,,2020-04-04,3506853.0,212,36,5,1
Nordeste,PB,,2020-04-04,4018127.0,32,3,2,1
Nordeste,MA,,2020-04-04,7075181.0,88,7,1,0
Nordeste,AL,,2020-04-04,3337357.0,23,1,2,0
Nordeste,PI,,2020-04-04,3273227.0,22,1,4,0
Nordeste,BA,,2020-04-04,14873064.0,332,50,7,2
Nordeste,CE,,2020-04-04,9132078.0,730,103,22,0
Nordeste,PE,,2020-04-04,9557071.0,176,40,14,4
Nordeste,RN,,2020-04-05,3506853.0,242,30,7,2
Nordeste,CE,,2020-04-05,9132078.0,823,93,26,4
Nordeste,BA,,2020-04-05,14873064.0,401,69,9,2
Nordeste,PB,,2020-04-05,4018127.0,34,2,4,2
Nordeste,PI,,2020-04-05,3273227.0,23,1,4,0
Nordeste,MA,,2020-04-05,7075181.0,96,8,2,1
Nordeste,PE,,2020-04-05,9557071.0,201,25,21,7
Nordeste,SE,,2020-04-05,2298696.0,32,5,3,1
Nordeste,AL,,2020-04-05,3337357.0,28,5,2,0
Nordeste,PB,,2020-04-06,4018127.0,35,1,4,0
Nordeste,PE,,2020-04-06,9557071.0,223,22,30,9
Nordeste,RN,,2020-04-06,3506853.0,246,4,7,0
Nordeste,BA,,2020-04-06,14873064.0,431,30,10,1
Nordeste,MA,,2020-04-06,7075181.0,133,37,2,0
Nordeste,SE,,2020-04-06,2298696.0,32,0,4,1
Nordeste,PI,,2020-04-06,3273227.0,23,0,4,0
Nordeste,CE,,2020-04-06,9132078.0,1013,190,29,3
Nordeste,AL,,2020-04-06,3337357.0,31,3,2,0
Nordeste,BA,,2020-04-07,14873064.0,456,25,12,2
Nordeste,PI,,2020-04-07,3273227.0,28,5,4,0
Nordeste,PE,,2020-04-07,9557071.0,352,129,34,4
Nordeste,RN,,2020-04-07,3506853.0,254,8,8,1
Nordeste,CE,,2020-04-07,9132078.0,1051,38,31,2
Nordeste,MA,,2020-04-07,7075181.0,172,39,4,2
Nordeste,PB,,2020-04-07,4018127.0,36,1,4,0
Nordeste,SE,,2020-04-07,2298696.0,36,4,4,0
Nordeste,AL,,2020-04-07,3337357.0,32,1,2,0
Nordeste,BA,,2020-04-08,14873064.0,497,41,15,3
Nordeste,PI,,2020-04-08,3273227.0,31,3,5,1
Nordeste,MA,,2020-04-08,7075181.0,230,58,11,7
Nordeste,RN,,2020-04-08,3506853.0,261,7,11,3
Nordeste,SE,,2020-04-08,2298696.0,36,0,4,0
Nordeste,PE,,2020-04-08,9557071.0,401,49,46,12
Nordeste,CE,,2020-04-08,9132078.0,1291,240,43,12
Nordeste,PB,,2020-04-08,4018127.0,41,5,4,0
Nordeste,AL,,2020-04-08,3337357.0,37,5,2,0
Nordeste,PE,,2020-04-09,9557071.0,555,154,56,10
Nordeste,PI,,2020-04-09,3273227.0,38,7,6,1
Nordeste,BA,,2020-04-09,14873064.0,559,62,19,4
Nordeste,AL,,2020-04-09,3337357.0,37,0,3,1
Nordeste,PB,,2020-04-09,4018127.0,55,14,7,3
Nordeste,CE,,2020-04-09,9132078.0,1425,134,55,12
Nordeste,SE,,2020-04-09,2298696.0,39,3,4,0
Nordeste,RN,,2020-04-09,3506853.0,261,0,11,0
Nordeste,MA,,2020-04-09,7075181.0,273,43,12,1
Nordeste,AL,,2020-04-10,3337357.0,45,8,3,0
Nordeste,RN,,2020-04-10,3506853.0,263,2,11,0
Nordeste,PI,,2020-04-10,3273227.0,40,2,7,1
Nordeste,BA,,2020-04-10,14873064.0,604,45,19,0
Nordeste,SE,,2020-04-10,2298696.0,42,3,4,0
Nordeste,PB,,2020-04-10,4018127.0,79,24,11,4
Nordeste,PE,,2020-04-10,9557071.0,684,129,65,9
Nordeste,CE,,2020-04-10,9132078.0,1478,53,58,3
Nordeste,MA,,2020-04-10,7075181.0,293,20,16,4
Nordeste,PB,,2020-04-11,4018127.0,85,6,11,0
Nordeste,BA,,2020-04-11,14873064.0,635,31,21,2
Nordeste,RN,,2020-04-11,3506853.0,289,26,13,2
Nordeste,SE,,2020-04-11,2298696.0,42,0,4,0
Nordeste,AL,,2020-04-11,3337357.0,48,3,3,0
Nordeste,MA,,2020-04-11,7075181.0,344,51,21,5
Nordeste,CE,,2020-04-11,9132078.0,1582,104,67,9
Nordeste,PI,,2020-04-11,3273227.0,41,1,7,0
Nordeste,PE,,2020-04-11,9557071.0,816,132,72,7
Nordeste,BA,,2020-04-12,14873064.0,673,38,21,0
Nordeste,CE,,2020-04-12,9132078.0,1676,94,74,7
Nordeste,RN,,2020-04-12,3506853.0,302,13,15,2
Nordeste,AL,,2020-04-12,3337357.0,48,0,3,0
Nordeste,PI,,2020-04-12,3273227.0,44,3,7,0
Nordeste,PE,,2020-04-12,9557071.0,960,144,85,13
Nordeste,MA,,2020-04-12,7075181.0,398,54,24,3
Nordeste,PB,,2020-04-12,4018127.0,101,16,13,2
Nordeste,SE,,2020-04-12,2298696.0,44,2,4,0
Nordeste,CE,,2020-04-13,9132078.0,1800,124,91,17
Nordeste,BA,,2020-04-13,14873064.0,723,50,22,1
Nordeste,PI,,2020-04-13,3273227.0,50,6,8,1
Nordeste,PE,,2020-04-13,9557071.0,1154,194,102,17
Nordeste,MA,,2020-04-13,7075181.0,445,47,27,3
Nordeste,AL,,2020-04-13,3337357.0,50,2,3,0
Nordeste,PB,,2020-04-13,4018127.0,111,10,13,0
Nordeste,SE,,2020-04-13,2298696.0,44,0,4,0
Nordeste,RN,,2020-04-13,3506853.0,339,37,17,2
Nordeste,BA,,2020-04-14,14873064.0,759,36,22,0
Nordeste,PB,,2020-04-14,4018127.0,136,25,16,3
Nordeste,MA,,2020-04-14,7075181.0,478,33,32,5
Nordeste,CE,,2020-04-14,9132078.0,2005,205,107,16
Nordeste,AL,,2020-04-14,3337357.0,72,22,4,1
Nordeste,SE,,2020-04-14,2298696.0,45,1,4,0
